,year,id,artist and album name,release format,label,genre,subgenre,wants and haves
897,2024,32667984,Bon Enfant - Demande Spéciale,"['CD', 'Album']","['Duprince', 'Gamma Recording Studio, Montréal', 'Mixart Studios', 'Studio Makina']","['Rock', 'Pop']","['Alt-Pop', 'Art Rock', 'Indie Pop', 'Psychedelic Rock']","{'want': 3, 'have': 8}"
898,2024,32031260,Lightning Seeds - Tomorrow's Here Today 35 Years Of,"['CD', 'Compilation']","['Sony Music', 'Sony Music Entertainment UK Limited', 'Sony Music Entertainment UK Limited', 'Sony Music Entertainment']","['Rock', 'Pop']","['Alternative Rock', 'Alt-Pop']","{'want': 4, 'have': 51}"
899,2024,30311342,Vampire Weekend - Only God Was Above Us,"['CD', 'Album']","['Columbia', 'Columbia Records', 'Columbia Records', 'Spring Snow, LLC', 'Sony Music Entertainment', 'Sony Music Entertainment International Services GmbH', 'Sonopress']","['Rock', 'Pop']","['Alternative Rock', 'Alt-Pop']","{'want': 67, 'have': 458}"
900,2024,32667984,Bon Enfant - Demande Spéciale,"['CD', 'Album']","['Duprince', 'Gamma Recording Studio, Montréal', 'Mixart Studios', 'Studio Makina']","['Rock', 'Pop']","['Alt-Pop', 'Art Rock', 'Indie Pop', 'Psychedelic Rock']","{'want': 3, 'have': 8}"
901,2024,30616021,Tei Shi - Valerie,"['CD', 'Album']","['Not On Label (Tei Shi Self-released)', 'Lounge Studios, NYC', 'Sterling Sound', 'Disc Makers']","['Electronic', 'Funk / Soul', 'Pop']","['Alt-Pop', 'Downtempo', 'Electro']","{'want': 12, 'have': 12}"
902,2024,30354797,Genevieve Artadi - Forever Forever ,"['CD', 'Album']","['Brainfeeder', 'Beat Records']","['Electronic', 'Jazz', 'Pop']","['Alt-Pop', 'Leftfield', 'Fusion']","{'want': 13, 'have': 2}"
903,2024,31592746,Sycco - Zorb,"['Vinyl', 'LP', 'Album', 'Limited Edition', 'Stereo']","['Future Classic', 'Impressed Recordings', 'Impressed Vinyl Club']","['Rock', 'Pop']","['Future Pop', 'Alt-Pop', 'Indie Pop', 'Psychedelic Rock']","{'want': 16, 'have': 79}"
904,2024,30542248,Judah & The Lion - The Process,"['CD', 'Album']","['Cletus The Van Records', 'Ivy Hall Studio', 'Peptalk Studio', 'The Duck (Nashville, TN)', 'Sterling Sound Nashville']","['Rock', 'Pop', 'Folk, World, & Country']","['Alt-Pop', 'Folk Rock']","{'want': 3, 'have': 20}"
905,2024,34025667,"Curtis Worgan - To Me, Aged 30...","['Vinyl', '12""', '33 ⅓ RPM', 'Album', 'Limited Edition', 'Stereo', 'CD', 'CDi', 'Album', 'Limited Edition', 'Stereo', 'File', 'MP3', 'WAV', 'Album', 'Stereo']","['CWMusic', 'Kunaki, LLC', 'Distrokid']","['Rock', 'Pop']","['Indie Pop', 'Alt-Pop', 'Acoustic', 'Alternative Rock']","{'want': 0, 'have': 1}"
906,2024,28732555,Voices From Heaven - Peace On Earth,"['CD', 'Album']","['The Cotton Club Records', 'Fonoarte', 'The Cotton Club Records', 'Fonoarte', 'MM Recording Studio, Teramo']","['Pop', 'Classical']","['Alt-Pop', 'Baroque', 'Choral']","{'want': 0, 'have': 0}"
907,2024,29792122,The Last Dinner Party - Prelude To Ecstasy,"['CD', 'Album', 'Stereo', 'CD', 'All Media', 'Limited Edition']","['Island Records', 'Island Records', 'The Last Dinner Party', 'The Last Dinner Party', 'Universal Music Operations Ltd.', 'Optimal Media GmbH', 'Rough Trade', 'Golding']","['Rock', 'Pop']","['Alt-Pop', 'Indie Rock', 'Alternative Rock']","{'want': 96, 'have': 167}"
908,2024,34075597,Ashley Ninelives - Cheshire Days,"['Cassette', 'Album', 'Stereo']",['Needlejuice Records'],"['Electronic', 'Pop']","['Glitch', 'IDM', 'Electro', 'Synth-pop', 'Alt-Pop']","{'want': 0, 'have': 11}"
909,2024,30315551,Vampire Weekend - Only God Was Above Us,"['CD', 'Album']","['Columbia', 'Columbia Records', 'Columbia Records', 'Spring Snow, LLC', 'Sony Music Entertainment Canada Inc.', 'Microforum Services Group']","['Rock', 'Pop']","['Alternative Rock', 'Alt-Pop']","{'want': 27, 'have': 71}"
910,2024,31052114,Vampire Weekend - Only God Was Above Us,"['CD', 'Album']","['Columbia', 'Columbia Records', 'Columbia Records', 'Spring Snow, LLC', 'Sony Music Entertainment', 'Sony Music Entertainment Australia Pty Ltd.', 'Vantiva, Guadalajara, Mexico', 'Vantiva, Guadalajara, Mexico']","['Rock', 'Pop']","['Alternative Rock', 'Alt-Pop']","{'want': 34, 'have': 38}"
911,2024,31564729,mothica - Kissing Death,"['CD', 'Album']","['Heavy Heart Records', 'Rise Records']","['Rock', 'Pop']","['Alt-Pop', 'Alternative Rock']","{'want': 10, 'have': 43}"
912,2024,30051976,Jazmin Bean - Traumatic Livelihood,"['CD', 'Album']","['Interscope Records', 'Aswang Birthday Cake', 'Island Records', 'Universal Music Operations Ltd.', 'Universal Music Operations Ltd.']","['Electronic', 'Rock', 'Pop']","['Alt-Pop', 'Alternative Rock']","{'want': 44, 'have': 133}"
913,2024,31788962,underscores - Wallsocket (Director's Cut),"['Vinyl', 'LP', 'Album', 'Deluxe Edition']","['Mom + Pop', 'Mom + Pop', 'Corporate Rockmusic, Inc.']","['Electronic', 'Pop']","['Hyperpop', 'Experimental', 'Leftfield', 'Alt-Pop', 'Indie Pop']","{'want': 224, 'have': 524}"
914,2024,30304034,Curving Tooth - Crank Me Up,"['CD', 'Album']",['20/20 Records And Tapes'],"['Electronic', 'Rock', 'Pop', 'Folk, World, & Country']","['Alt-Pop', 'Art Rock']","{'want': 0, 'have': 1}"
915,2024,32532822,Aidan Valentine - Violence & Valentines,"['CD', 'Album']",['Aidan Valentine'],"['Rock', 'Pop']","['Alt-Pop', 'Alternative Rock']","{'want': 0, 'have': 1}"
916,2024,33488936,Ebony Buckle - Hearts Get Started,"['CD', 'Album']",['Not On Label (Ebony Buckle Self-released)'],"['Rock', 'Pop', 'Folk, World, & Country']","['Art Rock', 'Alt-Pop']","{'want': 2, 'have': 17}"
917,2024,30003340,Jazmin Bean - Traumatic Livelihood,"['CD', 'Album']","['Interscope Records', 'Aswang Birthday Cake', 'Island Records', 'Universal Music Operations Ltd.', 'Universal Music Operations Ltd.']","['Electronic', 'Rock', 'Pop']","['Alt-Pop', 'Alternative Rock']","{'want': 57, 'have': 142}"
918,2024,33065850,The Only Humans - It's A Beautiful Night. I Think I'll Disappear Forever.,"['CD', 'Album']",['Not On Label (The Only Humans Self-released)'],"['Rock', 'Pop']","['Alternative Rock', 'Alt-Pop']","{'want': 0, 'have': 2}"
919,2024,32031635,Dua Saleh - I Should Call Them,"['Vinyl', 'LP', 'Album', 'Club Edition']","['Ghostly International', 'Secretly Society', 'GZ Media']","['Electronic', 'Funk / Soul', 'Pop']","['Contemporary R&B', 'Indie Pop', 'Alt-Pop']","{'want': 12, 'have': 161}"
920,2024,31869011,Olivia Rodrigo - Guts (Spilled),"['Vinyl', 'LP', 'Vinyl', 'LP', 'Single Sided', 'All Media', 'Album', 'Deluxe Edition', 'Limited Edition', 'Special Edition']","['Geffen Records', 'Olivia Rodrigo', 'Olivia Rodrigo', 'Geffen Records', 'HMV Record Shop']","['Rock', 'Pop']","['Alt-Pop', 'Ballad', 'Indie Pop', 'Pop Rock', 'Power Pop']","{'want': 130, 'have': 93}"
921,2024,32098254,Erika Rein (2) - Kamibe,"['Vinyl', 'LP', 'Album', 'Limited Edition', 'Numbered']",['Full Moon Forum'],"['Electronic', 'Funk / Soul', 'Pop']","['Rhythm & Blues', 'Experimental', 'Alt-Pop', 'Indie Pop']","{'want': 0, 'have': 7}"
922,2024,34313332,Rollo California - Cada Ciudad Puede Ser Otra,"['CD', 'Album', 'Stereo']",['Not On Label (Rollo California Self-released)'],"['Rock', 'Pop']","['Alt-Pop', 'Alternative Rock']","{'want': 0, 'have': 0}"
923,2024,31700189,The Last Dinner Party - Prelude To Ecstasy,"['CD', 'Album', 'Promo', 'Reissue', 'Stereo']","['Universal Music Group', 'Island Records', 'The Last Dinner Party', 'The Last Dinner Party', 'Universal International', 'Universal Music LLC', 'Universal Music LLC']","['Rock', 'Pop']","['Alt-Pop', 'Indie Rock', 'Alternative Rock']","{'want': 20, 'have': 9}"
924,2024,32001503,Dua Saleh - I Should Call Them,"['Vinyl', 'LP', 'Album', 'Limited Edition']",['Ghostly International'],"['Electronic', 'Funk / Soul', 'Pop']","['Alt-Pop', 'Contemporary R&B', 'Indie Pop']","{'want': 17, 'have': 56}"
925,2024,32710875,Ela Stiles - Not A Stranger,"['Vinyl', 'LP']",['Felt Sense Recordings'],"['Electronic', 'Pop']","['Dance-pop', 'Alt-Pop', 'Ballad']","{'want': 7, 'have': 5}"
926,2024,32866671,Lana Del Rey - Born To Die,"['Vinyl', 'LP', 'Album', 'Limited Edition', 'Reissue']","['Interscope Records', 'Interscope Records', 'Polydor', 'Polydor', 'Lana Del Rey', 'Lana Del Rey', 'Polydor Ltd. (UK)', 'Interscope Records', 'UMG Recordings, Inc.', 'GZ Media', 'Memphis Record Pressing', 'Target']","['Rock', 'Pop']","['Baroque Pop', 'Dream Pop', 'Indie Pop', 'Slowcore', 'Alt-Pop']","{'want': 266, 'have': 1859}"
927,2024,32883708,Rie Daisies - Beyond the Blush,"['CD', 'Album', 'Stereo']","['A + Rd Records, Nighttime Girlfriend Studio']","['Pop', 'Classical']","['Alt-Pop', 'Indie Pop', 'Baroque', 'Contemporary', 'Classical', 'Ballad']","{'want': 0, 'have': 1}"
928,2024,29676631,The Last Dinner Party - Prelude To Ecstasy,"['CD', 'Album', 'Stereo']","['Island Records', 'Island Records', 'The Last Dinner Party', 'The Last Dinner Party', 'Universal Music Operations Ltd.', 'Universal International Music B.V.', 'Kobalt Music Publishing', 'The Church, London', 'Optimal Media GmbH', 'Sterling Sound Edgewater, NJ']","['Rock', 'Pop']","['Alt-Pop', 'Indie Rock', 'Alternative Rock', 'Baroque Pop']","{'want': 212, 'have': 349}"
929,2024,31252708,Olivia Rodrigo - Guts (Spilled),"['Vinyl', 'LP', 'Vinyl', 'LP', 'Single Sided', 'All Media', 'Album', 'Deluxe Edition', 'Limited Edition', 'Special Edition']","['Geffen Records', 'UMG Commercial Services', 'Olivia Rodrigo', 'Olivia Rodrigo', 'Geffen Records', 'MPO', 'Sterling Sound']","['Rock', 'Pop']","['Alt-Pop', 'Ballad', 'Indie Pop', 'Pop Rock', 'Power Pop']","{'want': 2356, 'have': 11234}"
930,2024,31241695,The Last Dinner Party - Prelude To Ecstasy,"['CD', 'Album', 'Reissue', 'Stereo']","['Universal Music Group', 'Island Records', 'The Last Dinner Party', 'The Last Dinner Party', 'Universal International', 'Universal Music LLC', 'Universal Music LLC']","['Rock', 'Pop']","['Alt-Pop', 'Indie Rock', 'Alternative Rock']","{'want': 20, 'have': 14}"
931,2024,33826743,Virginie B (2) - Astral 2000,"['Vinyl', '12""', '33 ⅓ RPM', 'Album', 'Stereo']",['Bonsound'],"['Electronic', 'Jazz', 'Funk / Soul', 'Pop']","['Hyperpop', 'Alt-Pop', 'Indie Pop', 'Neo Soul']","{'want': 1, 'have': 7}"
932,2024,31274393,Olivia Rodrigo - Guts (Spilled),"['Vinyl', 'LP', 'Picture Disc', 'Repress', 'Vinyl', 'LP', 'Single Sided', 'Picture Disc', 'All Media', 'Album', 'Deluxe Edition', 'Limited Edition', 'Numbered']","['Geffen Records', 'Geffen Records', 'Olivia Rodrigo', 'Olivia Rodrigo', 'Geffen Records', 'UMG Commercial Services', 'Sterling Sound', 'Optimal Media GmbH', 'Optimal Media GmbH', 'Blood Records']","['Rock', 'Pop']","['Alt-Pop', 'Ballad', 'Indie Pop', 'Power Pop', 'Pop Rock']","{'want': 1563, 'have': 3692}"
933,2024,32425548,Olivia Rodrigo - Guts (Spilled),"['Vinyl', 'LP', 'Vinyl', 'LP', 'Single Sided', 'All Media', 'Album', 'Record Store Day', 'Deluxe Edition', 'Limited Edition', 'Reissue', 'Special Edition']","['Geffen Records', 'Geffen Records', 'Geffen Records', 'Olivia Rodrigo', 'Olivia Rodrigo', 'Geffen Records', 'UMG Commercial Services']","['Rock', 'Pop']","['Alt-Pop', 'Ballad', 'Indie Pop', 'Pop Rock', 'Power Pop']","{'want': 2338, 'have': 10808}"
934,2024,32952261,Feli Colina - Feroza,"['Vinyl', 'LP']","['Popartdiscos Internacional SAS', 'Sony Music']","['Latin', 'Pop', 'Folk, World, & Country']","['Alt-Pop', 'Ethno-pop', 'Latin Pop']","{'want': 3, 'have': 10}"
935,2024,28770952,Voices From Heaven - Peace In Hearts,"['CD', 'Album', 'Stereo']","['The Cotton Club Records', 'Fonoarte', 'The Cotton Club Records', 'Fonoarte', 'MM Recording Studio, Teramo']","['Pop', 'Classical']","['Alt-Pop', 'Baroque', 'Choral']","{'want': 0, 'have': 0}"
936,2024,29677606,The Last Dinner Party - Prelude To Ecstasy,"['CD', 'Limited Edition', 'Special Edition']","['Island Records', 'The Last Dinner Party', 'The Last Dinner Party', 'Universal Music Operations Ltd.']","['Rock', 'Pop']","['Alt-Pop', 'Indie Rock', 'Alternative Rock']","{'want': 77, 'have': 160}"
937,2024,33954729,Nick Carlisle - Sailors On The Roiling Sea,"['Cassette', 'Album', 'Stereo']",['The Colour Inverted Records'],"['Electronic', 'Rock', 'Pop']","['Art Rock', 'Alt-Pop', 'Synth-pop', 'Pop Punk', 'Synthwave']","{'want': 0, 'have': 2}"
938,2024,35465452,Primitive Radio Gods - James of the Open Heart,"['CD', 'EP', 'Limited Edition']",['primitiveradiogods.info'],"['Rock', 'Pop']","['Alt-Pop', 'Alternative Rock']","{'want': 0, 'have': 1}"
939,2024,30311669,Vampire Weekend - Only God Was Above Us,"['CD', 'Album', 'Stereo']","[""Sony Records Int'l"", 'Columbia Records', 'Columbia Records', 'Sony Music Labels Inc.', 'Spring Snow, LLC']","['Rock', 'Pop']","['Alternative Rock', 'Alt-Pop']","{'want': 61, 'have': 49}"
940,2024,32535360,Coldplay - Moon Music,"['Vinyl', 'LP', 'Album']","['Parlophone', 'Coldplay', 'Coldplay', 'Parlophone Records Ltd.', 'Sterling Sound']","['Electronic', 'Rock', 'Pop']","['Synth-pop', 'Pop Rock', 'Alt-Pop']","{'want': 59, 'have': 361}"
941,2024,31678397,Yndling - Mood Booster,"['Vinyl', 'LP', 'Album']",['Spirit Goth Records'],"['Rock', 'Pop']","['Alt-Pop', 'Indie Pop', 'Indie Rock', 'Lo-Fi', 'Shoegaze']","{'want': 30, 'have': 59}"
942,2024,31773998,Muddy Monk - Bingo Paradis,"['Vinyl', 'LP', 'Album', 'Stereo']",['Half Awake Records'],"['Electronic', 'Pop']","['Synth-pop', 'Alt-Pop', 'Chanson']","{'want': 9, 'have': 45}"
943,2024,30945283,"Casey MQ - Later That Day, The Day Before, Or The Day Before That","['Vinyl', 'LP', 'Album']",['Ghostly International'],"['Electronic', 'Pop']","['Ambient', 'Alt-Pop', 'Baroque Pop']","{'want': 13, 'have': 69}"
944,2024,34244353,Sara Renar - Live - KSET,"['CD', 'Album', 'Blu-ray']","['Croatia Records', 'KSET, Zagreb']","['Rock', 'Pop']","['Alternative Metal', 'Alt-Pop']","{'want': 0, 'have': 1}"
945,2024,32790213,Chikiss - Between Time And Laziness,"['CD', 'Album']","['Bureau B', ""Atlas Studio's Berlin"", 'Mutual Sounds Studio (Athens)']","['Electronic', 'Pop']","['Ambient', 'Electroacoustic', 'Synth-pop', 'Alt-Pop']","{'want': 0, 'have': 4}"
946,2024,32847969,Coldplay - Moon Music,"['Vinyl', 'LP', 'Album', 'Limited Edition']",['Parlophone'],"['Electronic', 'Rock', 'Pop']","['Synth-pop', 'Pop Rock', 'Alt-Pop']","{'want': 30, 'have': 21}"
947,2024,33728325,Valgur - Armaggedon,"['Cassette', 'Album']","['Amigos Records', 'Estudios Avesexua', 'Estudios Avesexua', 'Casa Cascabel', 'Worldwide Records', 'Estudio Trece', 'Estudio Nueva York, Mexico', 'Toy Factory, Mexico', 'Amigos Records', 'Amigos Records', 'Worldwide Records', 'Boulevard']","['Electronic', 'Rock', 'Funk / Soul', 'Pop']","['Alt-Pop', 'Chillwave', 'City Pop', 'Future Pop', 'Hypnagogic pop', 'Post-Metal', 'Synth-pop']","{'want': 4, 'have': 4}"
948,2024,33032184,Lana Del Rey - Lana Del Rey Friday Night At Coachella,"['Vinyl', 'LP', 'Unofficial Release']",['Not On Label'],"['Rock', 'Pop']","['Baroque Pop', 'Alt-Pop', 'Pop Rock']","{'want': 27, 'have': 34}"
949,2024,33728325,Valgur - Armaggedon,"['Cassette', 'Album']","['Amigos Records', 'Estudios Avesexua', 'Estudios Avesexua', 'Casa Cascabel', 'Worldwide Records', 'Estudio Trece', 'Estudio Nueva York, Mexico', 'Toy Factory, Mexico', 'Amigos Records', 'Amigos Records', 'Worldwide Records', 'Boulevard']","['Electronic', 'Rock', 'Funk / Soul', 'Pop']","['Alt-Pop', 'Chillwave', 'City Pop', 'Future Pop', 'Hypnagogic pop', 'Post-Metal', 'Synth-pop']","{'want': 4, 'have': 4}"
950,2024,30443873,Various - Chartboxx 3.2024,"['CD', 'Compilation', 'Club Edition', 'Stereo']","['CHART BOXX', 'Universal Music', 'Brunswick', 'Universal Music GmbH', 'Universal Music GmbH', 'AC Distribution & Marketing GmbH', 'Universal Music GmbH', 'Optimal Media GmbH']","['Electronic', 'Hip Hop', 'Rock', 'Pop', 'Folk, World, & Country']","['Indie Pop', 'Indie Rock', 'Alt-Pop', 'House', 'Dance-pop', 'Trance', 'Disco']","{'want': 0, 'have': 1}"
951,2024,31895410,Coldplay - Moon Music,"['Vinyl', 'LP', 'Album', 'Limited Edition', 'Numbered']","['Parlophone', 'Coldplay', 'Coldplay', 'Parlophone Records Ltd.', 'MXM Productions', 'Wolf Cousins Productions', 'Universal Music Publishing MGB Ltd.', 'Domino Publishing Co. Ltd.', 'Manners McDade Music Publishing', 'MXM Music', 'Kobalt Music', 'Pastry Sharp Music', 'Rough Trade Songs', 'Loma Vista Recordings', 'Carter Boys Music', 'Sony/ATV Tunes', 'Copyright Control', 'Universal Tunes', 'Wolf Cousins', 'Warner Chappell Music Scandinavia', 'Socan Canada', 'Sony ATV', 'peermusic (UK) Ltd', 'Mind Texture', 'Concord Music Publishing', 'Underground Sunshine Music', 'PW Ballads', 'Universal Music Publishing Group', 'Primary Wave Music', 'It Comes And Goes Publishing', 'So Far So Gone Publishing', 'Mavin Global Holdings Ltd', 'XLC Music', 'Warner/Chappell', 'Sony Music Publishing', 'Second Songs', 'Songs At The Sandlot', 'These Are Pulse Songs', 'Brainfeeder Records', 'Opal Limited', 'Universal Music Publishing', 'Rahksongs', 'The Lady Productions', 'Official Neka Music', 'Hansa Mix Room', 'Sterling Sound', 'Abbey Road Studios', 'Sonopress', 'Sonopress']","['Electronic', 'Rock', 'Pop']","['Pop Rock', 'Synth-pop', 'Alt-Pop']","{'want': 108, 'have': 1493}"
952,2024,32464671,shy blossom - Bloom,"['Vinyl', 'LP', 'Album']","['Farmadelica Sound', 'Deepgrooves']","['Rock', 'Pop']","['Alt-Pop', 'Alternative Rock', 'Indie Rock']","{'want': 1, 'have': 1}"
953,2024,30921390,Soy Seth - Cae La Noche,"['CD', 'Album', 'Limited Edition']","[""Blue Fox's Jukebox"", ""Blue Fox's Jukebox"", ""Blue Fox's Jukebox"", 'Espiral DIYscos', ""Blue Fox's Jukebox"", 'Duoc UC - Sede Viña del Mar']","['Electronic', 'Pop']","['Ambient', 'Alt-Pop', 'Downtempo']","{'want': 1, 'have': 3}"
954,2024,30027649,Ericdoa - DOA,"['CD', 'Album', 'Stereo']","['Listen to the Kids', 'Interscope Records']","['Electronic', 'Hip Hop', 'Pop']","['Alt-Pop', 'Dance-pop', 'Pop Rap', 'Hyperpop']","{'want': 51, 'have': 61}"
955,2024,31892530,Coldplay - Moon Music,"['Vinyl', 'LP', 'Album', 'Limited Edition', 'Numbered']","['Parlophone', 'Coldplay', 'Coldplay', 'Parlophone Records Ltd.', 'Sterling Sound', 'Sonopress', 'Sonopress']","['Electronic', 'Rock', 'Pop']","['Pop Rock', 'Synth-pop', 'Alt-Pop']","{'want': 138, 'have': 2273}"
956,2024,32790213,Chikiss - Between Time And Laziness,"['CD', 'Album']","['Bureau B', ""Atlas Studio's Berlin"", 'Mutual Sounds Studio (Athens)']","['Electronic', 'Pop']","['Ambient', 'Electroacoustic', 'Synth-pop', 'Alt-Pop']","{'want': 0, 'have': 4}"
957,2024,31821446,Various - Nieuwe Nederlandse Naïviteit,"['Vinyl', 'LP', 'Compilation']","['Petrol Candy Records', 'Record Industry', 'The Creative Factory']","['Electronic', 'Rock', 'Pop', 'Folk, World, & Country']","['Alt-Pop', 'Synth-pop', 'Indie Pop', 'Indie Rock', 'Punk', 'Hypnagogic pop', 'Novelty']","{'want': 7, 'have': 29}"
958,2024,30342611,Jane Weaver - Love In Constant Spectacle,"['Vinyl', 'LP', 'Album']","['Fire Records', 'Rough Trade']","['Rock', 'Pop']","['Indie Rock', 'Art Rock', 'Alt-Pop']","{'want': 20, 'have': 215}"
959,2024,31773998,Muddy Monk - Bingo Paradis,"['Vinyl', 'LP', 'Album', 'Stereo']",['Half Awake Records'],"['Electronic', 'Pop']","['Synth-pop', 'Alt-Pop', 'Chanson']","{'want': 9, 'have': 45}"
960,2024,31904257,In The Autumn Road - II,"['Vinyl', 'LP', 'Album', 'Stereo']",['ITAR Records'],"['Rock', 'Pop']","['Alternative Rock', 'Indie Rock', 'Alt-Pop']","{'want': 0, 'have': 1}"
961,2024,32191371,Coldplay - Moon Music,"['Vinyl', 'LP', 'Album', 'Limited Edition', 'Numbered']","['Parlophone', 'Parlophone']","['Electronic', 'Rock', 'Pop']","['Pop Rock', 'Synth-pop', 'Alt-Pop']","{'want': 61, 'have': 608}"
962,2024,31921396,Coldplay - Moon Music,"['Vinyl', 'LP', 'Album', 'Limited Edition', 'Numbered']",['Parlophone'],"['Electronic', 'Rock', 'Pop']","['Synth-pop', 'Pop Rock', 'Alt-Pop']","{'want': 114, 'have': 287}"
963,2024,30184070,Donna Missal - Revel,"['CD', 'Album', 'Stereo']",['Frank Records'],"['Electronic', 'Pop']","['Alt-Pop', 'Synth-pop', 'Dance-pop', 'Electro']","{'want': 6, 'have': 5}"
964,2024,29659030,Hemlocke Springs - Going...Going...Gone!,"['Vinyl', '12""', '33 ⅓ RPM', 'EP']",['Good Luck Have Fun Records'],"['Electronic', 'Pop']","['Alt-Pop', 'Indie Pop', 'Synth-pop', 'New Wave', 'Dance-pop']","{'want': 353, 'have': 161}"
965,2024,31902511,Coldplay - Moon Music,"['Vinyl', 'LP', 'Album', 'Limited Edition', 'Numbered', 'Stereo']","['Parlophone', 'Coldplay', 'Coldplay', 'Because Editions', 'MXM Productions', 'Wolf Cousins Productions', 'Hansa Mix Room', 'Sterling Sound', 'Abbey Road Studios', 'Universal Music Publishing MGB Ltd.', 'Domino Publishing Co. Ltd.', 'Manners McDade Music Publishing', 'MXM Music', 'Pastry Sharp Music', 'Rough Trade Songs', 'Carter Boys Music', 'Sony/ATV Tunes', 'Copyright Control', 'Universal Tunes', 'Wolf Cousins', 'Warner/Chappell Music Scand. AS', 'Sony ATV', 'peermusic (UK) Ltd', 'Mind Texture', 'Concord Music Publishing', 'Underground Sunshine Music', 'PW Ballads', 'Universal Music Publishing Group', 'Primary Wave Music', 'It Comes And Goes Publishing', 'Warner/Chappell', 'So Far So Gone Publishing', 'Mavin Global Holdings Ltd', 'XLC Music', 'Sony Music Publishing', 'Second Songs', 'Songs At The Sandlot', 'These Are Pulse Songs', 'Opal Limited', 'Rahksongs', 'Kobalt Music', 'The Lady Productions', 'Official Neka Music', 'Loma Vista Recordings', 'SineRider', 'Harpo, Inc.', 'Brainfeeder Records', 'Parlophone Records Ltd.', 'Concord', 'Republic Records', 'UMG Services', 'Sonopress', 'Sonopress']","['Electronic', 'Rock', 'Pop']","['Pop Rock', 'Synth-pop', 'Alt-Pop']","{'want': 372, 'have': 5983}"
966,2024,34349521,Phoneboy - Moving Out,"['Vinyl', 'LP', 'Album', 'Stereo']","['Diamond City Records', 'AWAL']","['Rock', 'Pop']","['Alternative Rock', 'Alt-Pop', 'Indie Rock']","{'want': 5, 'have': 9}"
967,2024,32381079,Gorillaz - Plastic Beach,"['Vinyl', 'LP', 'Album', 'Reissue', 'Stereo']","['Warner Records', 'Parlophone', 'GZ Media']","['Electronic', 'Rock', 'Funk / Soul', 'Pop']","['Alternative Rock', 'Alt-Pop', 'Indie Rock']","{'want': 291, 'have': 487}"
968,2024,31530925,Isaac Dunbar - Beep Beep Repeat,"['Vinyl', '12""', '45 RPM', 'EP', 'Limited Edition']",['RCA Records'],['Pop'],"['Alt-Pop', 'City Pop', 'Europop']","{'want': 31, 'have': 32}"
969,2024,31610968,Kim Petras - Era 1,"['Vinyl', 'LP', 'Album', 'Compilation', 'Mixtape', 'Unofficial Release']",['BunHead'],['Pop'],"['Europop', 'Alt-Pop', 'Future Pop']","{'want': 52, 'have': 2}"
970,2024,28500922,10cc - 20 Years (1972-1992),"['Box Set', 'Compilation', 'CD', 'Album', 'Reissue', 'Remastered', 'CD', 'Album', 'Reissue', 'Remastered', 'CD', 'Album', 'Reissue', 'Remastered', 'CD', 'Album', 'Reissue', 'Remastered', 'CD', 'Album', 'Reissue', 'Remastered', 'CD', 'Album', 'Reissue', 'Remastered', 'CD', 'Album', 'Reissue', 'Remastered', 'CD', 'Album', 'Reissue', 'Remastered', 'CD', 'Album', 'Reissue', 'Remastered', 'CD', 'Album', 'Reissue', 'Remastered', 'CD', 'Album', 'Reissue', 'Remastered', 'CD', 'Compilation']","['Edsel Records', 'Hipgnosis SFH I Limited', 'Universal Music Operations Ltd.', 'Demon Music Group Ltd.', 'Demon Music Group Ltd.', 'Key Production', 'Strawberry Studios', 'Hammersmith Odeon', 'Manchester Apollo', 'Strawberry Studios South', 'Alchemy Mastering At AIR', 'TAKT', 'TAKT', 'TAKT', 'TAKT', 'TAKT', 'TAKT', 'TAKT', 'TAKT', 'TAKT', 'TAKT', 'TAKT', 'TAKT', 'TAKT', 'TAKT']","['Rock', 'Pop']","['Alt-Pop', 'Pop Rock', 'Art Rock']","{'want': 43, 'have': 274}"
971,2024,32175606,10cc - 20 Years (1972-1992),"['Box Set', 'Compilation', 'CD', 'Album', 'Reissue', 'Remastered', 'CD', 'Album', 'Reissue', 'Remastered', 'CD', 'Album', 'Reissue', 'Remastered', 'CD', 'Album', 'Reissue', 'Remastered', 'CD', 'Album', 'Reissue', 'Remastered', 'CD', 'Album', 'Reissue', 'Remastered', 'CD', 'Album', 'Reissue', 'Remastered', 'CD', 'Album', 'Reissue', 'Remastered', 'CD', 'Album', 'Reissue', 'Remastered', 'CD', 'Album', 'Reissue', 'Remastered', 'CD', 'Album', 'Reissue', 'Remastered', 'CD', 'Compilation']","['Edsel Records', 'Hipgnosis SFH I Limited', 'Universal Music Operations Ltd.', 'Demon Music Group Ltd.', 'Demon Music Group Ltd.', 'Key Production', 'Strawberry Studios', 'Hammersmith Odeon', 'Manchester Apollo', 'Strawberry Studios South', 'Alchemy Mastering At AIR', 'TAKT', 'TAKT', 'TAKT', 'TAKT', 'TAKT', 'TAKT', 'TAKT', 'TAKT', 'TAKT', 'TAKT', 'TAKT', 'TAKT', 'TAKT', 'TAKT']","['Rock', 'Pop']","['Alt-Pop', 'Pop Rock', 'Art Rock']","{'want': 7, 'have': 16}"
972,2024,35007635,JJ Lovegrove - UNRAVELLED: The Elegies,"['CD', 'EP', 'Stereo']",['NIGHTMAIL'],"['Rock', 'Pop']","['Alt-Pop', 'Goth Rock', 'Dream Pop']","{'want': 1, 'have': 2}"
